"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","yo_1","6A_yo","6B_yo","6C_yo","7_yo","v_yo_1","8_yo","yo_2","9A_yo","9B_yo","9C_yo","10_yo","v_yo_2","11_yo","12A_yo","12B_yo","12C_yo","13_yo_1","13_yo_2","13_yo_3","5_otro","otro_1","6A_otro","6B_otro","6C_otro","7_otro","v_otro_1","8_otro","otro_2","9A_otro","9B_otro","9C_otro","10_otro","v_otro_2","11_otro","12A_otro","12B_otro","12C_otro","13_otro_1","13_otro_2","13_otro_3","14","2_1","4_1","5_otro_1","3_1","7_otro_1"
"3b65cc8",-27726.54817724228,"unknown",-27720.455379247665,-27714.018192768097,0.0,6.288145065307617,9.796252727508545,17.239643096923828,20.879236459732056,26.2254638671875,12028.21698975563,12033.645142316818,"unknown","unknown",12039.021745920181,12042.955518722534,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",12049.32223892212,"","unknown",12056.511641025543,12068.764417409897,"unknown","unknown",12075.456729888916,12081.872555494308,12089.097141981125,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",12095.268608570099,"unknown","unknown",12100.851073026657,"","","","",""
"ce36e73",-18692.17229270935,"unknown",-18686.740533828735,-18680.17404651642,0.0,5.749256372451782,10.004082441329956,16.72779107093811,27.55159068107605,34.67464852333069,47.682554960250854,53.12531399726868,"unknown","unknown",59.12760138511658,60.48409700393677,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",67.24616265296936,"","unknown",73.58189749717712,80.35884046554565,"unknown","unknown",86.35714435577393,92.51464605331421,100.00745296478271,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",106.11298608779907,"unknown","unknown",113.31606101989746,"","","","",""
"e9e1409",-4550.375960350037,"unknown",-4544.5524117946625,-4539.179557800293,0.0,6.228948593139648,10.783508777618408,18.31894302368164,29.893054723739624,35.811004400253296,54.10661816596985,60.40878987312317,"unknown","unknown",67.13841938972473,69.20797204971313,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",75.69288635253906,"","unknown",82.69946265220642,98.74197578430176,"unknown","unknown",105.06708598136902,110.71737694740295,112.45292687416077,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",118.31479620933533,"unknown","unknown",124.43245816230774,"","","","",""
"6f17bd1",-1275074.0443246365,"unknown",-1275066.9109227657,-1275060.654793024,0.0,6.2977495193481445,12.008267164230347,20.81425976753235,30.059909105300903,36.936357498168945,67.59001898765564,75.05893158912659,"unknown","unknown",80.77447628974915,83.7242066860199,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",90.0177583694458,"","unknown",96.49854922294617,117.1104028224945,123.52781319618225,"unknown","unknown",129.74169778823853,131.56145000457764,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",137.85928773880005,"unknown","unknown",144.56421613693237,"","","","",""
"4af2fee",-215446.7917547226,"unknown",-215440.81630420685,-215434.8966267109,0.0,5.269946813583374,9.415394067764282,16.921549320220947,31.720445156097412,38.70793962478638,70.9036796092987,78.25645732879639,"unknown","unknown",84.94825983047485,88.12839913368225,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",94.09539127349854,"","unknown",100.6378173828125,111.1707227230072,117.82323956489563,"unknown","unknown",124.71070671081543,129.5612120628357,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",135.16871070861816,"unknown","unknown",141.5877456665039,"","","","",""
"051761f",-1533.670908689499,"unknown",-1528.3516218662262,-1521.9850866794586,0.0,6.660589694976807,11.907712936401367,20.35209846496582,33.665865898132324,40.84576463699341,44.070789098739624,50.94608950614929,"unknown","unknown",57.13599681854248,59.45007014274597,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",64.90928959846497,"","unknown",71.4523057937622,155.3033344745636,"unknown","unknown",162.07955718040466,168.1813702583313,466.5558235645294,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",473.4429454803467,"unknown","unknown",479.65193247795105,"","","","",""
"1c627cb",-10232.34796833992,"unknown",-10225.24074459076,-10218.799178600311,0.0,6.4150590896606445,31970.475551366806,31977.766397714615,31990.50074672699,31997.136872291565,32016.981165409088,32022.67008972168,"unknown","unknown",32029.255004644394,32031.37095952034,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",32037.635077238083,"","unknown",32044.020509004593,32057.49601125717,32063.65469956398,"unknown","unknown",32069.934394598007,32075.589502096176,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",32081.440217018127,"unknown","unknown",32087.31834244728,"","","","",""
"5177026",-2723009.5408964157,"unknown",-2723002.450331211,-2722996.360440254,0.0,6.427487134933472,10.547539234161377,17.775927305221558,85.80695581436157,91.65148305892944,130.04516458511353,136.70853996276855,"unknown","unknown",143.80849981307983,186.4213387966156,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",192.77914953231812,"","unknown",198.08533883094788,202.49914860725403,208.71711134910583,"unknown","unknown",214.03832054138184,216.8262951374054,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",222.1280243396759,"unknown","unknown",227.705668926239,"","","","",""
"db0051d",-12365.798295259476,"unknown",-12358.850089788437,-12353.454597234726,0.0,6.951144456863403,12.852441549301147,21.490893602371216,35.51219201087952,40.925045013427734,53.93639636039734,60.437257289886475,"unknown","unknown",66.27089023590088,68.20950722694397,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",74.20663332939148,"","unknown",80.16295456886292,97.26943969726562,103.97618556022644,"unknown","unknown",110.08972764015198,112.18527221679688,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",118.14677476882935,"unknown","unknown",124.7766683101654,"","","","",""
"43bae5c",-142583.04880428314,"unknown",-142576.2529783249,-142569.72562122345,0.0,6.340718984603882,13.621971130371094,20.960707187652588,30.13989806175232,35.38194417953491,56.527586460113525,"unknown",62.844287395477295,"unknown",68.82096934318542,71.60407757759094,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",78.49439477920532,"","unknown",84.98974752426147,96.510568857193,"unknown","unknown",102.29853320121765,108.07646989822388,110.3061797618866,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",115.66401171684265,"unknown","unknown",122.25593376159668,"","","","",""
"9e9a81e",-326.79748725891113,"unknown",-320.9556930065155,-315.03304958343506,0.0,6.526047945022583,69.64581561088562,77.6892306804657,153.97108626365662,160.1225929260254,184.06869387626648,"unknown",191.49989819526672,"unknown",198.1089255809784,199.8586790561676,206.71512579917908,210.45013236999512,"unknown","unknown",216.44587993621826,222.45206427574158,257.12560987472534,"unknown","unknown","unknown","unknown","unknown",263.9249711036682,"unknown",270.33288502693176,312.26210832595825,"unknown",317.9059488773346,"unknown",324.1860604286194,327.08988904953003,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",333.530122756958,"unknown","unknown",339.57490253448486,"","","","",""
"6289e6c",-648.0973246097565,"unknown",-641.1032168865204,-635.1870269775391,0.0,5.892944812774658,23.825414180755615,32.11422824859619,39.22014331817627,46.17855525016785,57.79414677619934,65.13259983062744,"unknown","unknown",72.26455307006836,74.70703530311584,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",80.5496473312378,"","unknown",86.63789010047913,95.44770240783691,102.58305644989014,"unknown","unknown",109.38016247749329,110.75461840629578,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",117.26581597328186,"unknown","unknown",124.25606775283813,"","","","",""
"c55c183",-133325.54724621773,"unknown",-133319.71848845482,-133313.5394768715,0.0,6.650339841842651,11.061805248260498,18.167592763900757,27.16054081916809,33.71938347816467,56.926533699035645,63.96978807449341,"unknown","unknown",69.39044499397278,72.04634046554565,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",77.80350852012634,"","unknown",85.00378155708313,142.04557490348816,147.5209665298462,"unknown","unknown",153.1173815727234,156.04237937927246,162.52172374725342,166.71535873413086,"unknown","unknown",173.68439078330994,180.17350220680237,182.52771162986755,"unknown","unknown","unknown","unknown","unknown",188.5865478515625,"unknown",193.98838138580322,"","","","",""
"a9b4533",-4376.6768255233765,"unknown",-4370.07164144516,-4363.857216119766,0.0,6.622938632965088,10.863634824752808,17.902255058288574,34.253037452697754,40.07308554649353,57.32669997215271,63.78753995895386,"unknown","unknown",69.39247679710388,76.53885531425476,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",82.2697651386261,"","unknown",88.40833187103271,108.90901446342468,116.06596612930298,"unknown","unknown",122.7790093421936,136.30790543556213,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",143.444420337677,"unknown","unknown",150.01992893218994,"","","","",""
"fc53f6c",-3980.988576412201,"unknown",-3975.5955126285553,-3968.988417863846,0.0,6.9050068855285645,9.793277740478516,17.07025718688965,24.903703689575195,30.7377450466156,45.730037450790405,"unknown","unknown",52.45182466506958,58.95298528671265,60.922045946121216,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",66.25640153884888,"","unknown",72.88354468345642,83.74406790733337,"unknown","unknown",89.05496335029602,95.05094861984253,96.44643068313599,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",103.249760389328,"unknown","unknown",108.6982033252716,"","","","",""
"1db8420",-289.66129183769226,"unknown",-282.5594391822815,-275.86908626556396,0.0,6.236081600189209,146.16567516326904,154.6193768978119,171.63567185401917,177.22853755950928,212.58909511566162,"unknown",219.04243350028992,"unknown",224.36981391906738,226.61334538459778,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",233.36695098876953,"","unknown",240.06277871131897,252.85912895202637,"unknown","unknown",259.4794325828552,266.1653389930725,268.5458266735077,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",274.8143424987793,"unknown","unknown",281.99459314346313,"","","","",""
"8a1ecd0",-449.1204354763031,"unknown",-441.8963451385498,-435.5119774341583,0.0,5.5600974559783936,11.614598035812378,19.731642723083496,31.862318754196167,38.787081480026245,51.6160933971405,58.74077296257019,"unknown","unknown",65.16441226005554,86.20816659927368,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",92.60425567626953,"","unknown",97.98524069786072,128.99894833564758,134.47203707695007,"unknown","unknown",140.41142868995667,205.87933135032654,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",212.93648481369019,"unknown","unknown",219.6807382106781,"","","","",""
"8fd863f",-9470.477677583694,"unknown",-9464.49233675003,-9457.971128702164,0.0,6.478968858718872,9.354887008666992,16.838175773620605,27.094869136810303,32.58000111579895,41.308250188827515,46.78220748901367,"unknown","unknown",54.018365144729614,55.62527632713318,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",62.79205274581909,"","unknown",69.06557655334473,87.36077666282654,94.17527794837952,"unknown","unknown",99.77262926101685,100.81453728675842,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",107.75622701644897,"unknown","unknown",113.06323266029358,"","","","",""
"644830a",-151.99876260757446,"unknown",-146.21465253829956,-139.61084175109863,0.0,6.823807001113892,11.17836856842041,18.403208255767822,2351.267488002777,2357.993318796158,2368.907693862915,2375.899590730667,"unknown","unknown",2383.2243826389313,2395.7582545280457,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",2402.3014883995056,"","unknown",2407.700816631317,2466.795465707779,2472.4748475551605,"unknown","unknown",2478.6718983650208,2504.8583548069,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",2511.4768631458282,"unknown","unknown",2518.3650114536285,"","","","",""
"9c76c21",-9605.738052606583,"unknown",-9599.831591129303,-9593.561200380325,0.0,7.143650770187378,14.969534873962402,22.700709104537964,33.00062298774719,39.88644242286682,75.46973752975464,82.1858696937561,"unknown","unknown",88.34241008758545,90.87763404846191,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",96.65172338485718,"","unknown",102.1352891921997,115.83024668693542,122.28438639640808,"unknown","unknown",128.6834008693695,131.93455862998962,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",139.35140681266785,"unknown","unknown",145.54623556137085,"","","","",""
"5dbecee",-24550.956390619278,"unknown",-24544.746151447296,-24538.931524038315,0.0,6.21153712272644,20.79628014564514,28.70243191719055,47.37306594848633,54.021472454071045,67.26821208000183,73.29833555221558,"unknown","unknown",79.08250141143799,80.96269512176514,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",87.78528761863708,"","unknown",93.40487122535706,105.94837784767151,112.56879734992981,"unknown","unknown",119.4210376739502,122.35015416145325,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",128.94371724128723,"unknown","unknown",135.46095418930054,"","","","",""
